641,628,6,2017-01-01,2017-12-31
681,650,6,2017-01-01,2017-12-31
755,762,6,2017-01-01,2017-12-31
1396,1381,6,2017-01-01,2017-12-31
1377,1315,6,2017-01-01,2017-12-31
1310,1322,6,2017-01-01,2017-12-31
2130,2181,6,2017-01-01,2017-12-31
2236,2293,6,2017-01-01,2017-12-31
2241,2225,6,2017-01-01,2017-12-31
2430,2410,6,2017-01-01,2017-12-31
610,299,6,2017-01-01,2017-12-31
3402,3414,6,2017-01-01,2017-12-31
3567,3569,6,2017-01-01,2017-12-31
3517,3525,6,2017-01-01,2017-12-31
3963,3991,6,2017-01-01,2017-12-31
4139,4121,6,2017-01-01,2017-12-31
4212,4295,6,2017-01-01,2017-12-31
2964,1378,6,2017-01-01,2017-12-31
4453,4496,6,2017-01-01,2017-12-31
4646,4647,6,2017-01-01,2017-12-31
446,4674,6,2017-01-01,2017-12-31
1314,4353,6,2017-01-01,2017-12-31
4353,1314,6,2017-01-01,2017-12-31
4813,4880,6,2017-01-01,2017-12-31
5026,5076,6,2017-01-01,2017-12-31
5177,5164,6,2017-01-01,2017-12-31
5435,5432,6,2017-01-01,2017-12-31
5792,5708,6,2017-01-01,2017-12-31
5727,5708,6,2017-01-01,2017-12-31
5927,5912,6,2017-01-01,2017-12-31
6077,4969,6,2017-01-01,2017-12-31
5443,6047,6,2017-01-01,2017-12-31
5426,6088,6,2017-01-01,2017-12-31
2544,3991,6,2017-01-01,2017-12-31
6824,6884,6,2017-01-01,2017-12-31
1608,5934,6,2017-01-01,2017-12-31
1774,7543,6,2017-01-01,2017-12-31
1208,5989,6,2017-01-01,2017-12-31
5964,477,6,2017-01-01,2017-12-31
1182,4072,6,2017-01-01,2017-12-31
53,5310,6,2017-01-01,2017-12-31
6876,6020,6,2017-01-01,2017-12-31
2143,2401,6,2017-01-01,2017-12-31
6855,6017,6,2017-01-01,2017-12-31
8956,8979,6,2017-01-01,2017-12-31
8956,8945,6,2017-01-01,2017-12-31
2906,7872,6,2017-01-01,2017-12-31
2926,8190,6,2017-01-01,2017-12-31
9418,9498,6,2017-01-01,2017-12-31
9505,9516,6,2017-01-01,2017-12-31
8754,481,6,2017-01-01,2017-12-31
1637,2024,6,2017-01-01,2017-12-31
2345,2090,6,2017-01-01,2017-12-31
9755,4031,6,2017-01-01,2017-12-31
5522,2336,6,2017-01-01,2017-12-31
382,4202,6,2017-01-01,2017-12-31
4451,2336,6,2017-01-01,2017-12-31
1849,5503,6,2017-01-01,2017-12-31
10352,10371,6,2017-01-01,2017-12-31
9264,5799,6,2017-01-01,2017-12-31
5571,7532,6,2017-01-01,2017-12-31
9271,258,6,2017-01-01,2017-12-31
2231,8262,6,2017-01-01,2017-12-31
10833,10806,6,2017-01-01,2017-12-31
6089,10371,6,2017-01-01,2017-12-31
9683,6827,6,2017-01-01,2017-12-31
3589,10806,6,2017-01-01,2017-12-31
7801,8040,6,2017-01-01,2017-12-31
11880,11817,6,2017-01-01,2017-12-31
11808,5395,6,2017-01-01,2017-12-31
10022,6208,6,2017-01-01,2017-12-31
9127,10089,6,2017-01-01,2017-12-31
9127,1860,6,2017-01-01,2017-12-31
1860,10015,6,2017-01-01,2017-12-31
1860,8684,6,2017-01-01,2017-12-31
1747,9127,6,2017-01-01,2017-12-31
10767,1966,6,2017-01-01,2017-12-31
1966,10203,6,2017-01-01,2017-12-31
11833,1263,6,2017-01-01,2017-12-31
1911,9544,6,2017-01-01,2017-12-31
10460,9127,6,2017-01-01,2017-12-31
11784,23,6,2017-01-01,2017-12-31
2378,10989,6,2017-01-01,2017-12-31
4957,2548,6,2017-01-01,2017-12-31
13644,13669,6,2017-01-01,2017-12-31
12906,1181,6,2017-01-01,2017-12-31
1033,3615,6,2017-01-01,2017-12-31
4711,10908,6,2017-01-01,2017-12-31
1539,10229,6,2017-01-01,2017-12-31
12841,13731,6,2017-01-01,2017-12-31
13272,10605,6,2017-01-01,2017-12-31
5101,1591,6,2017-01-01,2017-12-31
792,755,6,2017-01-01,2017-12-31
792,706,6,2017-01-01,2017-12-31
709,733,6,2017-01-01,2017-12-31
761,740,6,2017-01-01,2017-12-31
1053,752,6,2017-01-01,2017-12-31
1992,1986,6,2017-01-01,2017-12-31
2173,2124,6,2017-01-01,2017-12-31
2734,2759,6,2017-01-01,2017-12-31
271,3149,6,2017-01-01,2017-12-31
293,684,6,2017-01-01,2017-12-31
3479,3446,6,2017-01-01,2017-12-31
2655,1542,6,2017-01-01,2017-12-31
2668,3988,6,2017-01-01,2017-12-31
905,1351,6,2017-01-01,2017-12-31
4388,4012,6,2017-01-01,2017-12-31
4399,4059,6,2017-01-01,2017-12-31
1532,247,6,2017-01-01,2017-12-31
4686,4661,6,2017-01-01,2017-12-31
2780,1608,6,2017-01-01,2017-12-31
928,1482,6,2017-01-01,2017-12-31
5092,5002,6,2017-01-01,2017-12-31
4070,3361,6,2017-01-01,2017-12-31
727,3415,6,2017-01-01,2017-12-31
5143,3415,6,2017-01-01,2017-12-31
5435,5414,6,2017-01-01,2017-12-31
5416,5443,6,2017-01-01,2017-12-31
5404,5401,6,2017-01-01,2017-12-31
5464,1337,6,2017-01-01,2017-12-31
1766,4344,6,2017-01-01,2017-12-31
6047,4316,6,2017-01-01,2017-12-31
5494,6049,6,2017-01-01,2017-12-31
4942,6049,6,2017-01-01,2017-12-31
4942,5494,6,2017-01-01,2017-12-31
2717,1884,6,2017-01-01,2017-12-31
1342,7539,6,2017-01-01,2017-12-31
438,184,6,2017-01-01,2017-12-31
7868,7832,6,2017-01-01,2017-12-31
2174,3693,6,2017-01-01,2017-12-31
2939,5766,6,2017-01-01,2017-12-31
8326,8384,6,2017-01-01,2017-12-31
8526,8552,6,2017-01-01,2017-12-31
210,2532,6,2017-01-01,2017-12-31
4716,7616,6,2017-01-01,2017-12-31
8158,5482,6,2017-01-01,2017-12-31
8019,1169,6,2017-01-01,2017-12-31
1493,8471,6,2017-01-01,2017-12-31
4795,1701,6,2017-01-01,2017-12-31
6180,8257,6,2017-01-01,2017-12-31
9026,5544,6,2017-01-01,2017-12-31
2208,8907,6,2017-01-01,2017-12-31
5027,348,6,2017-01-01,2017-12-31
7209,6622,6,2017-01-01,2017-12-31
3002,8260,6,2017-01-01,2017-12-31
61,2012,6,2017-01-01,2017-12-31
10244,10205,6,2017-01-01,2017-12-31
1822,1715,6,2017-01-01,2017-12-31
10478,10411,6,2017-01-01,2017-12-31
3223,9271,6,2017-01-01,2017-12-31
2024,9645,6,2017-01-01,2017-12-31
9057,6447,6,2017-01-01,2017-12-31
694,8045,6,2017-01-01,2017-12-31
9097,11073,6,2017-01-01,2017-12-31
1678,8165,6,2017-01-01,2017-12-31
11808,11868,6,2017-01-01,2017-12-31
4689,5209,6,2017-01-01,2017-12-31
2117,4217,6,2017-01-01,2017-12-31
7068,11450,6,2017-01-01,2017-12-31
5653,1617,6,2017-01-01,2017-12-31
6317,7950,6,2017-01-01,2017-12-31
8006,3112,6,2017-01-01,2017-12-31
10541,1505,6,2017-01-01,2017-12-31
10576,3021,6,2017-01-01,2017-12-31
9282,10576,6,2017-01-01,2017-12-31
3223,3367,6,2017-01-01,2017-12-31
2054,6471,6,2017-01-01,2017-12-31
1860,9359,6,2017-01-01,2017-12-31
6084,5002,6,2017-01-01,2017-12-31
10203,11883,6,2017-01-01,2017-12-31
10778,11876,6,2017-01-01,2017-12-31
8353,10719,6,2017-01-01,2017-12-31
10701,11296,6,2017-01-01,2017-12-31
7060,9994,6,2017-01-01,2017-12-31
7555,7721,6,2017-01-01,2017-12-31
2964,5101,6,2017-01-01,2017-12-31
6365,12910,6,2017-01-01,2017-12-31
12587,6731,6,2017-01-01,2017-12-31
11450,628,6,2017-01-01,2017-12-31
12600,13781,6,2017-01-01,2017-12-31
13571,13249,6,2017-01-01,2017-12-31
8446,13564,6,2017-01-01,2017-12-31
706,762,6,2017-01-01,2017-12-31
768,740,6,2017-01-01,2017-12-31
899,805,6,2017-01-01,2017-12-31
791,771,6,2017-01-01,2017-12-31
1023,1026,6,2017-01-01,2017-12-31
1313,1358,6,2017-01-01,2017-12-31
1363,1327,6,2017-01-01,2017-12-31
1243,331,6,2017-01-01,2017-12-31
1538,1572,6,2017-01-01,2017-12-31
2110,2173,6,2017-01-01,2017-12-31
2212,2284,6,2017-01-01,2017-12-31
2427,2405,6,2017-01-01,2017-12-31
3309,3301,6,2017-01-01,2017-12-31
3123,275,6,2017-01-01,2017-12-31
3476,752,6,2017-01-01,2017-12-31
247,2175,6,2017-01-01,2017-12-31
614,2117,6,2017-01-01,2017-12-31
2769,2972,6,2017-01-01,2017-12-31
1337,2783,6,2017-01-01,2017-12-31
497,4451,6,2017-01-01,2017-12-31
2295,3679,6,2017-01-01,2017-12-31
5490,5443,6,2017-01-01,2017-12-31
5458,5448,6,2017-01-01,2017-12-31
3311,852,6,2017-01-01,2017-12-31
5486,975,6,2017-01-01,2017-12-31
5468,2939,6,2017-01-01,2017-12-31
811,3644,6,2017-01-01,2017-12-31
5310,5048,6,2017-01-01,2017-12-31
5978,5982,6,2017-01-01,2017-12-31
7306,7384,6,2017-01-01,2017-12-31
5966,5798,6,2017-01-01,2017-12-31
3961,2713,6,2017-01-01,2017-12-31
3576,6853,6,2017-01-01,2017-12-31
5819,8461,6,2017-01-01,2017-12-31
6879,3930,6,2017-01-01,2017-12-31
5789,8353,6,2017-01-01,2017-12-31
7872,3093,6,2017-01-01,2017-12-31
7685,5411,6,2017-01-01,2017-12-31
8945,8979,6,2017-01-01,2017-12-31
901,8209,6,2017-01-01,2017-12-31
625,5789,6,2017-01-01,2017-12-31
2906,8353,6,2017-01-01,2017-12-31
7820,8190,6,2017-01-01,2017-12-31
9362,9363,6,2017-01-01,2017-12-31
9576,9512,6,2017-01-01,2017-12-31
9677,9649,6,2017-01-01,2017-12-31
9091,368,6,2017-01-01,2017-12-31
1762,3851,6,2017-01-01,2017-12-31
497,8262,6,2017-01-01,2017-12-31
2012,497,6,2017-01-01,2017-12-31
2841,3064,6,2017-01-01,2017-12-31
3187,8729,6,2017-01-01,2017-12-31
8262,174,6,2017-01-01,2017-12-31
9699,1715,6,2017-01-01,2017-12-31
4202,4034,6,2017-01-01,2017-12-31
2960,6447,6,2017-01-01,2017-12-31
3021,8257,6,2017-01-01,2017-12-31
9049,3924,6,2017-01-01,2017-12-31
7747,1769,6,2017-01-01,2017-12-31
11272,11276,6,2017-01-01,2017-12-31
9300,10181,6,2017-01-01,2017-12-31
167,9376,6,2017-01-01,2017-12-31
1064,1753,6,2017-01-01,2017-12-31
10017,7677,6,2017-01-01,2017-12-31
7716,4439,6,2017-01-01,2017-12-31
8006,7162,6,2017-01-01,2017-12-31
1142,3315,6,2017-01-01,2017-12-31
9063,9441,6,2017-01-01,2017-12-31
7853,3041,6,2017-01-01,2017-12-31
6394,12173,6,2017-01-01,2017-12-31
4329,10446,6,2017-01-01,2017-12-31
1482,8529,6,2017-01-01,2017-12-31
1637,8326,6,2017-01-01,2017-12-31
13119,13178,6,2017-01-01,2017-12-31
9478,6104,6,2017-01-01,2017-12-31
13249,9540,6,2017-01-01,2017-12-31
9994,356,6,2017-01-01,2017-12-31
568,592,6,2017-01-01,2017-12-31
721,749,6,2017-01-01,2017-12-31
760,766,6,2017-01-01,2017-12-31
774,795,6,2017-01-01,2017-12-31
755,709,6,2017-01-01,2017-12-31
371,400,6,2017-01-01,2017-12-31
1056,1007,6,2017-01-01,2017-12-31
746,374,6,2017-01-01,2017-12-31
2183,2199,6,2017-01-01,2017-12-31
2258,2274,6,2017-01-01,2017-12-31
2299,2240,6,2017-01-01,2017-12-31
2246,2299,6,2017-01-01,2017-12-31
2437,2441,6,2017-01-01,2017-12-31
2410,2447,6,2017-01-01,2017-12-31
2469,2460,6,2017-01-01,2017-12-31
147,2323,6,2017-01-01,2017-12-31
2780,2750,6,2017-01-01,2017-12-31
650,205,6,2017-01-01,2017-12-31
3148,2111,6,2017-01-01,2017-12-31
3672,3612,6,2017-01-01,2017-12-31
4073,4038,6,2017-01-01,2017-12-31
247,2197,6,2017-01-01,2017-12-31
331,440,6,2017-01-01,2017-12-31
4042,4353,6,2017-01-01,2017-12-31
247,2527,6,2017-01-01,2017-12-31
407,1314,6,2017-01-01,2017-12-31
1666,928,6,2017-01-01,2017-12-31
5092,5066,6,2017-01-01,2017-12-31
5333,3858,6,2017-01-01,2017-12-31
2993,184,6,2017-01-01,2017-12-31
5484,5443,6,2017-01-01,2017-12-31
5429,5471,6,2017-01-01,2017-12-31
5420,5410,6,2017-01-01,2017-12-31
5440,5468,6,2017-01-01,2017-12-31
5695,5662,6,2017-01-01,2017-12-31
4388,5490,6,2017-01-01,2017-12-31
5746,5779,6,2017-01-01,2017-12-31
5792,5793,6,2017-01-01,2017-12-31
6015,6089,6,2017-01-01,2017-12-31
2773,6016,6,2017-01-01,2017-12-31
4674,6069,6,2017-01-01,2017-12-31
5440,3544,6,2017-01-01,2017-12-31
6869,6889,6,2017-01-01,2017-12-31
6870,6854,6,2017-01-01,2017-12-31
7363,7342,6,2017-01-01,2017-12-31
7616,7603,6,2017-01-01,2017-12-31
5841,2272,6,2017-01-01,2017-12-31
5771,950,6,2017-01-01,2017-12-31
7268,3867,6,2017-01-01,2017-12-31
8299,8290,6,2017-01-01,2017-12-31
8353,7770,6,2017-01-01,2017-12-31
8411,8461,6,2017-01-01,2017-12-31
8548,8517,6,2017-01-01,2017-12-31
3873,1005,6,2017-01-01,2017-12-31
2401,2143,6,2017-01-01,2017-12-31
6294,5668,6,2017-01-01,2017-12-31
2776,3330,6,2017-01-01,2017-12-31
8945,8920,6,2017-01-01,2017-12-31
5789,95,6,2017-01-01,2017-12-31
2776,3278,6,2017-01-01,2017-12-31
3503,95,6,2017-01-01,2017-12-31
3590,5584,6,2017-01-01,2017-12-31
8042,79,6,2017-01-01,2017-12-31
5490,6418,6,2017-01-01,2017-12-31
