4900,7
8592,7
9427,7
897,7
1990,7
8105,7
10703,7
516,7
4489,7
5117,7
8222,7
10862,7
11025,7
11393,7
5482,7
8743,7
883,7
4000,7
5907,7
10395,7
10632,7
11352,7
11745,7
12284,7
804,7
4357,7
7584,7
10264,7
10416,7
12184,7
2238,7
2874,7
10128,7
513,7
3703,7
8231,7
9258,7
9470,7
12727,7
5222,7
5251,7
5427,7
6145,7
6939,7
7131,7
1212,7
5235,7
9968,7
744,7
4418,7
5962,7
7497,7
8003,7
9405,7
10162,7
11327,7
1675,7
4263,7
4517,7
7562,7
7647,7
12355,7
13594,7
2261,7
3043,7
8689,7
11808,7
847,7
3538,7
4293,7
6460,7
6741,7
7666,7
9255,7
11072,7
28,7
3445,7
7613,7
10075,7
12286,7
784,7
787,7
1064,7
5930,7
6820,7
7594,7
11694,7
12057,7
731,7
3296,7
4843,7
11334,7
11841,7
6705,7
7242,7
10640,7
10654,7
11686,7
2439,7
2650,7
3133,7
4758,7
5758,7
9446,7
5037,7
9249,7
9442,7
844,7
916,7
1350,7
1418,7
3481,7
3528,7
4267,7
4354,7
7676,7
8967,7
10184,7
11839,7
12192,7
13477,7
806,7
1877,7
8141,7
1890,7
2062,7
2496,7
2629,7
4610,7
9840,7
984,7
2236,7
3054,7
3328,7
3741,7
6201,7
8255,7
9523,7
12881,7
2675,7
3076,7
10570,7
11361,7
13440,7
388,7
2168,7
2753,7
4591,7
5909,7
6572,7
7418,7
1077,7
1820,7
5843,7
6028,7
1215,7
2255,7
2532,7
3108,7
3886,7
4120,7
8280,7
8511,7
9039,7
10053,7
10165,7
10433,7
10747,7
10776,7
372,7
685,7
995,7
1848,7
2407,7
5282,7
6469,7
7080,7
7266,7
7919,7
2517,7
3975,7
5568,7
6835,7
7124,7
7589,7
8047,7
8658,7
10358,7
11187,7
11829,7
12170,7
12910,7
1506,7
2042,7
2148,7
2414,7
2774,7
4386,7
5266,7
6740,7
8131,7
3244,7
6795,7
8886,7
9759,7
12558,7
3817,7
7160,7
8178,7
9311,7
12340,7
1477,7
2549,7
3140,7
3818,7
4481,7
5838,7
8672,7
5162,7
9439,7
11863,7
2829,7
4822,7
4828,7
5286,7
6116,7
7696,7
9507,7
10604,7
3155,7
4469,7
4844,7
9732,7
11250,7
291,7
5595,7
7236,7
8218,7
12003,7
12032,7
1681,7
3020,7
3753,7
6687,7
9340,7
9931,7
10002,7
2320,7
3798,7
7343,7
9754,7
10869,7
1595,7
3819,7
4973,7
10025,7
12190,7
13878,7
5960,7
10953,7
12063,7
1902,7
2475,7
2763,7
3030,7
6481,7
7806,7
8208,7
9088,7
9234,7
9763,7
715,7
1400,7
1427,7
4349,7
5122,7
7140,7
8445,7
10318,7
1473,7
3192,7
4688,7
10791,7
11001,7
1644,7
3978,7
4877,7
8880,7
8987,7
10112,7
10216,7
10572,7
440,7
2471,7
3484,7
9084,7
10045,7
1367,7
2102,7
2433,7
4365,7
7182,7
572,7
3813,7
8185,7
1062,7
5676,7
8546,7
10052,7
11036,7
308,7
1130,7
3557,7
9092,7
10627,7
2391,7
3115,7
6506,7
6886,7
7971,7
9940,7
11735,7
1353,7
2193,7
2729,7
7775,7
8551,7
11028,7
4258,7
6655,7
8201,7
10456,7
11962,7
13471,7
13802,7
3497,7
4279,7
4807,7
9776,7
9827,7
250,7
402,7
4038,7
4176,7
6239,7
6322,7
8206,7
10549,7
7028,7
8957,7
10550,7
11291,7
12374,7
1113,7
1968,7
2464,7
6583,7
13621,7
944,7
1251,7
8588,7
10035,7
10378,7
3730,7
3757,7
4136,7
4221,7
4631,7
6656,7
8263,7
9998,7
11037,7
12341,7
2245,7
3967,7
5086,7
6199,7
7220,7
8359,7
10117,7
12520,7
1951,7
3473,7
7112,7
7633,7
9455,7
9691,7
1518,7
2477,7
6160,7
6430,7
7578,7
11844,7
2803,7
5657,7
6193,7
6600,7
8690,7
10766,7
12175,7
1087,7
3135,7
5694,7
7911,7
6879,7
8705,7
8941,7
9491,7
9711,7
10001,7
4867,7
5735,7
5924,7
10520,7
11107,7
11156,7
4849,7
4952,7
7420,7
8385,7
8884,7
8990,7
9046,7
9429,7
9794,7
9855,7
553,7
6149,7
8248,7
8524,7
9727,7
10412,7
10709,7
11304,7
12815,7
780,7
1486,7
5702,7
6072,7
8824,7
11432,7
257,7
644,7
2418,7
7053,7
11315,7
12326,7
1603,7
2984,7
3080,7
4870,7
9930,7
1375,7
3762,7
7517,7
9074,7
9894,7
425,7
904,7
1559,7
1846,7
2150,7
3943,7
4505,7
5728,7
6588,7
7291,7
7427,7
8985,7
12050,7
1035,7
1632,7
1688,7
3522,7
4478,7
10107,7
14069,7
5667,7
8591,7
2691,7
2834,7
3383,7
3835,7
5688,7
6426,7
6787,7
6984,7
8939,7
9462,7
9760,7
10638,7
1045,7
1194,7
2438,7
4195,7
6531,7
6663,7
7641,7
7979,7
8504,7
9168,7
615,7
2257,7
3674,7
3999,7
4662,7
9805,7
1132,7
3401,7
4921,7
5044,7
7764,7
8082,7
8094,7
8706,7
8973,7
2157,7
4007,7
14082,7
1073,7
1180,7
2817,7
7704,7
9409,7
3412,7
4281,7
9342,7
10796,7
11782,7
523,7
2067,7
4625,7
11253,7
12428,7
3426,7
4485,7
6051,7
6747,7
2275,7
3476,7
7117,7
7437,7
10607,7
10976,7
12553,7
263,7
1641,7
2589,7
9765,7
10205,7
10939,7
12641,7
1520,7
2473,7
5137,7
9028,7
11719,7
586,7
7897,7
8566,7
9373,7
12400,7
72,7
6762,7
11378,7
1969,7
4537,7
5453,7
6307,7
387,7
3161,7
6849,7
7513,7
9735,7
3958,7
4115,7
4754,7
12212,7
4768,7
5709,7
5970,7
5999,7
7444,7
7767,7
1384,7
3962,7
4423,7
10983,7
13482,7
742,7
2297,7
2523,7
5575,7
6075,7
6818,7
7389,7
7605,7
7714,7
11061,7
1945,7
3971,7
6031,7
6446,7
8330,7
12586,7
13240,7
537,7
1727,7
7227,7
7268,7
10167,7
10393,7
12617,7
713,7
2402,7
2929,7
2991,7
3018,7
4210,7
5319,7
10617,7
12073,7
59,7
1669,7
5511,7
6175,7
6343,7
6344,7
8027,7
9004,7
10551,7
10850,7
11020,7
450,7
5722,7
6425,7
9406,7
10464,7
3036,7
7867,7
10614,7
11005,7
2579,7
11239,7
13244,7
380,7
736,7
1041,7
1076,7
4693,7
5425,7
8936,7
11683,7
13614,7
2918,7
5834,7
8339,7
9198,7
11274,7
12276,7
13899,7
7353,7
7730,7
8250,7
12126,7
728,7
4149,7
5730,7
12541,7
4045,7
4150,7
5866,7
434,7
3331,7
4667,7
6408,7
8383,7
11309,7
4594,7
4888,7
5304,7
5355,7
7884,7
9798,7
11586,7
12335,7
821,7
3944,7
6087,7
6168,7
8424,7
8434,7
9397,7
10612,7
11676,7
1872,7
4760,7
7406,7
5035,7
5261,7
8347,7
9612,7
9936,7
10093,7
11534,7
1746,7
2480,7
4123,7
4433,7
5362,7
6066,7
9389,7
9819,7
389,7
1905,7
4461,7
5033,7
5631,7
5652,7
5717,7
8475,7
11796,7
4026,7
7375,7
11753,7
12131,7
395,7
403,7
1738,7
3126,7
3695,7
7899,7
8113,7
8696,7
2350,7
4164,7
4709,7
5921,7
1755,7
2167,7
3745,7
4156,7
2229,7
5113,7
6989,7
8283,7
9821,7
11435,7
750,7
2787,7
4805,7
5589,7
6184,7
9132,7
9358,7
9934,7
3429,7
6918,7
14094,7
569,7
938,7
8232,7
9933,7
12248,7
1667,7
6187,7
6767,7
8660,7
1655,7
1864,7
1918,7
2719,7
2952,7
4643,7
11305,7
13602,7
2311,7
2452,7
4243,7
4282,7
4503,7
4586,7
5689,7
7073,7
9332,7
11049,7
12746,7
1893,7
5059,7
5378,7
10382,7
2540,7
4233,7
7849,7
9955,7
10594,7
2316,7
8397,7
10327,7
12570,7
12695,7
13638,7
1556,7
2648,7
3438,7
3510,7
4470,7
5154,7
6545,7
9480,7
5267,7
5350,7
7845,7
3899,7
8074,7
8098,7
8881,7
9866,7
3267,7
8483,7
9971,7
11579,7
8875,7
967,7
2207,7
4231,7
10320,7
1687,7
3868,7
5872,7
10880,7
651,7
789,7
1038,7
1439,7
1570,7
2165,7
5672,7
8727,7
9367,7
13253,7
2291,7
8695,7
10244,7
10629,7
11060,7
11964,7
21,7
214,7
710,7
1523,7
13848,7
14011,7
1345,7
2116,7
9656,7
13822,7
941,7
2178,7
2943,7
5601,7
5686,7
7608,7
714,7
1602,7
7115,7
1832,7
6950,7
11299,7
767,7
2533,7
3255,7
8687,7
9809,7
9815,7
12669,7
13272,7
4649,7
2152,7
3746,7
5429,7
7776,7
11290,7
786,7
1919,7
6046,7
265,7
640,7
2634,7
3540,7
5395,7
10314,7
11881,7
12899,7
341,7
414,7
1471,7
4306,7
4410,7
1043,7
4077,7
4189,7
4868,7
8084,7
8171,7
12634,7
376,7
3722,7
8685,7
9633,7
639,7
2510,7
9905,7
11323,7
2765,7
5671,7
6321,7
6349,7
7089,7
7697,7
9720,7
10508,7
11003,7
11071,7
12157,7
1120,7
6226,7
7149,7
7659,7
807,7
2893,7
3812,7
4147,7
4300,7
4548,7
4616,7
4657,7
4971,7
11294,7
4462,7
5399,7
8332,7
11044,7
12043,7
2151,7
2430,7
3203,7
6455,7
11186,7
11542,7
12514,7
2332,7
5525,7
5719,7
5805,7
11846,7
11,7
2121,7
3400,7
3965,7
4188,7
4764,7
5272,7
6305,7
9044,7
9331,7
14087,7
508,7
1033,7
3418,7
4131,7
9314,7
11524,7
1730,7
5674,7
5939,7
7913,7
9007,7
11680,7
12220,7
1241,7
9972,7
10042,7
6862,7
10552,7
13217,7
2934,7
3455,7
3808,7
5726,7
8497,7
9770,7
12338,7
344,7
5351,7
12040,7
965,7
1264,7
2476,7
3643,7
3785,7
8156,7
10173,7
2222,7
2538,7
5159,7
7308,7
13560,7
13808,7
2617,7
2731,7
3142,7
3146,7
4057,7
9392,7
10335,7
1433,7
3113,7
5141,7
6889,7
7959,7
9818,7
778,7
1328,7
3556,7
5079,7
8944,7
12747,7
3107,7
3988,7
9430,7
9651,7
1691,7
2115,7
4886,7
6049,7
7167,7
7457,7
7575,7
9136,7
9184,7
11355,7
1964,7
4414,7
4702,7
4783,7
5215,7
9228,7
1981,7
3321,7
4236,7
4724,7
10175,7
13541,7
13607,7
13894,7
1366,7
3289,7
4129,7
4146,7
11853,7
2818,7
4628,7
9912,7
11787,7
13862,7
99,7
4141,7
4860,7
5268,7
7983,7
2696,7
8739,7
9773,7
9984,7
10670,7
10689,7
9616,7
11704,7
11723,7
11837,7
1101,7
2813,7
7829,7
9563,7
10060,7
10944,7
11972,7
3159,7
10288,7
10500,7
11417,7
1535,7
4701,7
9240,7
9525,7
11788,7
1178,7
1481,7
1674,7
3524,7
8879,7
12188,7
1429,7
5250,7
6930,7
7527,7
10437,7
12159,7
1063,7
1067,7
2639,7
2913,7
7104,7
851,7
1278,7
4337,7
7955,7
8072,7
8597,7
8843,7
9529,7
12255,7
927,7
3308,7
4621,7
6133,7
6885,7
8214,7
9457,7
12813,7
1719,7
2117,7
2507,7
4795,7
7196,7
9795,7
11552,7
11758,7
12021,7
934,7
