1959,3
2366,3
5300,3
6466,3
6654,3
7880,3
7993,3
8086,3
9852,3
9900,3
11317,3
11458,3
12027,3
12799,3
5614,3
6393,3
11710,3
13622,3
14465,3
14514,3
14536,3
3704,3
3761,3
6482,3
6559,3
11639,3
11800,3
13601,3
15207,3
2525,3
2748,3
4186,3
10745,3
65,3
3834,3
5433,3
7152,3
9403,3
9775,3
11520,3
12607,3
13765,3
799,3
5110,3
5527,3
7109,3
9344,3
12694,3
13997,3
1718,3
4859,3
5061,3
6376,3
6557,3
7206,3
7736,3
9475,3
12717,3
14030,3
9731,3
9925,3
11024,3
11894,3
12723,3
12757,3
15157,3
15161,3
15348,3
5543,3
6237,3
7169,3
10303,3
13528,3
14058,3
4762,3
7132,3
11642,3
12007,3
12169,3
13046,3
13288,3
13516,3
14658,3
15191,3
108,3
7481,3
8423,3
9492,3
642,3
1924,3
2663,3
6124,3
6204,3
6639,3
7587,3
8011,3
9641,3
10241,3
12566,3
12755,3
1745,3
8776,3
9957,3
13903,3
14501,3
1259,3
1869,3
5452,3
11286,3
11541,3
11672,3
13054,3
13904,3
14554,3
14558,3
1441,3
1496,3
4958,3
6319,3
7522,3
9450,3
10254,3
11237,3
11558,3
1051,3
2355,3
3485,3
10580,3
13104,3
13676,3
4107,3
4848,3
5188,3
8008,3
8915,3
9113,3
12117,3
12191,3
15138,3
15332,3
5691,3
9029,3
10020,3
12705,3
13946,3
667,3
1480,3
7351,3
9771,3
11170,3
12601,3
26,3
1235,3
6473,3
11133,3
14266,3
2047,3
8053,3
10063,3
10881,3
11258,3
11426,3
11547,3
12659,3
12662,3
14375,3
15345,3
743,3
3744,3
7901,3
8815,3
9038,3
11374,3
12882,3
13401,3
13713,3
4547,3
8568,3
11604,3
12067,3
12235,3
12509,3
460,3
3456,3
4368,3
5142,3
6110,3
6128,3
8899,3
9254,3
12293,3
15111,3
12,3
7928,3
7945,3
8184,3
9297,3
10276,3
11736,3
11950,3
14523,3
14587,3
2006,3
2680,3
4033,3
6671,3
8723,3
8828,3
9741,3
9825,3
12722,3
4873,3
6440,3
12489,3
13248,3
15357,3
1978,3
2022,3
6650,3
13488,3
14531,3
15053,3
1457,3
2961,3
3450,3
10600,3
12713,3
12744,3
14364,3
14588,3
14606,3
7216,3
7446,3
10006,3
15364,3
330,3
1295,3
5213,3
5302,3
5320,3
6630,3
8486,3
10671,3
11849,3
13132,3
14112,3
122,3
1176,3
7058,3
7847,3
8264,3
11226,3
14013,3
15163,3
15206,3
4727,3
7400,3
13983,3
1061,3
11159,3
12749,3
13895,3
14088,3
1785,3
5655,3
8166,3
10269,3
10648,3
13661,3
1939,3
2823,3
6115,3
6504,3
7171,3
10344,3
11824,3
13257,3
13829,3
14089,3
14291,3
1899,3
4507,3
5335,3
9116,3
12034,3
13024,3
13267,3
13698,3
14591,3
4327,3
5593,3
6139,3
6536,3
7875,3
7967,3
10903,3
11289,3
11781,3
11882,3
12765,3
13489,3
13783,3
14717,3
185,3
305,3
353,3
5129,3
10518,3
10589,3
14648,3
14706,3
15339,3
15393,3
2219,3
2339,3
6692,3
7607,3
7642,3
11397,3
12391,3
14580,3
14596,3
14628,3
5245,3
9603,3
10932,3
13498,3
3927,3
4111,3
4174,3
7221,3
12125,3
15002,3
4102,3
4842,3
10131,3
10348,3
12044,3
14600,3
3125,3
4311,3
6230,3
6313,3
6387,3
7042,3
8637,3
11168,3
12186,3
12671,3
13316,3
13743,3
297,3
6221,3
7468,3
8205,3
14144,3
15076,3
5599,3
10540,3
11573,3
11773,3
12054,3
12638,3
13428,3
4093,3
5077,3
5588,3
8449,3
10136,3
10948,3
12075,3
12461,3
14338,3
4936,3
5649,3
9158,3
11892,3
13583,3
14547,3
3786,3
7615,3
8043,3
8144,3
8537,3
9719,3
13469,3
13690,3
13801,3
14542,3
15044,3
16,3
2210,3
2281,3
11306,3
13554,3
13659,3
13674,3
15151,3
15171,3
1952,3
9298,3
10505,3
12066,3
12871,3
14408,3
15280,3
1380,3
5357,3
6219,3
7564,3
9176,3
11744,3
14735,3
2852,3
3893,3
5381,3
5871,3
7824,3
9570,3
12955,3
13459,3
1275,3
2577,3
3314,3
3667,3
3983,3
4094,3
4729,3
7208,3
12863,3
13073,3
14156,3
5818,3
9923,3
10574,3
10877,3
13239,3
2736,3
2880,3
3419,3
3539,3
4644,3
5338,3
5485,3
5577,3
6275,3
7046,3
7178,3
9090,3
11264,3
11714,3
11873,3
12107,3
13047,3
13260,3
13633,3
14675,3
15311,3
3625,3
5373,3
6172,3
8680,3
11357,3
12026,3
12081,3
13242,3
13652,3
14510,3
4074,3
5206,3
5591,3
9813,3
13650,3
14004,3
14799,3
3489,3
7669,3
10260,3
10838,3
12821,3
14524,3
14533,3
3613,3
5541,3
7177,3
8274,3
10582,3
11054,3
12104,3
306,3
5507,3
6472,3
6738,3
6846,3
7739,3
8611,3
9241,3
9614,3
13345,3
13688,3
13722,3
14548,3
1781,3
2779,3
3810,3
6216,3
7952,3
12134,3
12929,3
1847,3
2618,3
5039,3
6403,3
10875,3
12037,3
13057,3
13460,3
14541,3
96,3
2646,3
6520,3
8440,3
8481,3
9047,3
9296,3
9844,3
10171,3
10265,3
12140,3
13065,3
13485,3
3458,3
3683,3
5036,3
6436,3
8321,3
8455,3
10977,3
11771,3
12257,3
12830,3
13256,3
13443,3
13629,3
14225,3
6676,3
7157,3
8012,3
9065,3
10846,3
11039,3
11116,3
13452,3
13493,3
13884,3
268,3
1711,3
4244,3
8601,3
11610,3
12702,3
13291,3
13417,3
14645,3
15012,3
15038,3
15400,3
1806,3
2268,3
5625,3
6710,3
7158,3
8832,3
10074,3
11631,3
11804,3
12423,3
12457,3
14586,3
15327,3
729,3
3750,3
5360,3
7214,3
8340,3
9655,3
11462,3
13016,3
3138,3
3457,3
4390,3
7096,3
8124,3
10524,3
10828,3
11320,3
11560,3
13146,3
14209,3
15394,3
4381,3
4961,3
7651,3
8558,3
8648,3
11344,3
12108,3
12331,3
12630,3
12679,3
13703,3
15110,3
15374,3
2892,3
7566,3
7664,3
7715,3
8161,3
11002,3
12688,3
12836,3
13250,3
13856,3
14499,3
14584,3
1497,3
1751,3
6081,3
6379,3
11701,3
13577,3
13707,3
1478,3
6103,3
9469,3
9814,3
13206,3
14671,3
1166,3
2627,3
4374,3
6185,3
6351,3
7933,3
13381,3
13677,3
15196,3
4006,3
5428,3
6798,3
7655,3
8620,3
10873,3
12307,3
13282,3
13615,3
13767,3
2847,3
3256,3
6562,3
9948,3
9982,3
10220,3
10426,3
11343,3
13133,3
1136,3
3789,3
5870,3
6179,3
7249,3
7383,3
8002,3
8244,3
9203,3
11184,3
12147,3
12706,3
15336,3
2741,3
4145,3
6329,3
6772,3
7957,3
11568,3
13681,3
14037,3
14207,3
14610,3
15183,3
1793,3
5861,3
6195,3
7541,3
10026,3
10109,3
10606,3
12065,3
12161,3
13200,3
14578,3
15023,3
3517,3
3766,3
6514,3
7365,3
9528,3
11763,3
12959,3
1091,3
1901,3
3262,3
4847,3
7213,3
11682,3
12738,3
14516,3
15174,3
4238,3
9204,3
10106,3
10942,3
179,3
189,3
3832,3
6647,3
6770,3
13028,3
13108,3
13486,3
14788,3
2703,3
5851,3
7621,3
10291,3
