471,11
1829,11
6658,11
1507,11
2387,11
2811,11
4161,11
2996,11
3488,11
8257,11
9383,11
1223,11
1977,11
2655,11
2559,11
6396,11
6832,11
8229,11
8450,11
8927,11
1808,11
5920,11
8146,11
9867,11
10267,11
857,11
9035,11
876,11
2173,11
4713,11
11885,11
9097,11
796,11
1537,11
1183,11
3198,11
4153,11
6056,11
5490,11
9217,11
2522,11
7800,11
497,11
3650,11
4083,11
6855,11
3151,11
8127,11
3626,11
11041,11
688,11
2467,11
3595,11
3941,11
5759,11
6437,11
6847,11
384,11
831,11
6865,11
2322,11
3666,11
5606,11
5448,11
7023,11
1398,11
5401,11
6956,11
7718,11
8782,11
10368,11
12841,11
3548,11
9824,11
738,11
2701,11
3260,11
6896,11
4047,11
4227,11
4526,11
12273,11
222,11
3586,11
3888,11
4387,11
9653,11
1796,11
1961,11
2521,11
2725,11
4203,11
12088,11
625,11
232,11
758,11
5042,11
9988,11
855,11
6929,11
1942,11
3862,11
4459,11
5084,11
5478,11
6836,11
2192,11
6326,11
7890,11
8621,11
8721,11
556,11
6014,11
6515,11
7896,11
3104,11
6560,11
7398,11
8010,11
696,11
5354,11
10377,11
1723,11
2082,11
1266,11
1626,11
2886,11
4435,11
6099,11
4663,11
3648,11
11180,11
896,11
1504,11
3208,11
10376,11
768,11
1812,11
10407,11
2967,11
6294,11
3607,11
3754,11
4450,11
7733,11
10697,11
1323,11
1399,11
2768,11
5082,11
8238,11
9493,11
218,11
2536,11
3572,11
6759,11
636,11
10937,11
11332,11
2699,11
6053,11
6764,11
1988,11
4562,11
7349,11
9980,11
283,11
1994,11
6824,11
431,11
1021,11
1670,11
11211,11
5440,11
5510,11
10104,11
11594,11
570,11
9660,11
9834,11
6308,11
7657,11
919,11
4820,11
4846,11
10306,11
1028,11
3209,11
8234,11
6323,11
7703,11
5545,11
1167,11
4027,11
5954,11
6127,11
3894,11
9385,11
163,11
191,11
1341,11
2985,11
4739,11
6529,11
9305,11
2492,11
2755,11
6803,11
1436,11
2844,11
4204,11
2964,11
3676,11
5489,11
10115,11
4318,11
4623,11
3931,11
4130,11
554,11
1692,11
2909,11
3694,11
1326,11
3440,11
10685,11
1253,11
4235,11
5420,11
5494,11
3612,11
6335,11
3015,11
5446,11
1470,11
11193,11
1703,11
4967,11
8196,11
358,11
843,11
854,11
1831,11
2620,11
5471,11
9238,11
1649,11
6019,11
8189,11
1624,11
4113,11
937,11
3784,11
5404,11
7538,11
10740,11
6085,11
318,11
1858,11
2401,11
2887,11
4143,11
6512,11
2004,11
4946,11
7612,11
324,11
5661,11
8262,11
9114,11
9904,11
2244,11
2269,11
9014,11
5421,11
746,11
7653,11
8128,11
594,11
1369,11
11035,11
4184,11
6138,11
698,11
2273,11
2667,11
2906,11
4453,11
1154,11
1438,11
2561,11
5630,11
7603,11
1096,11
2983,11
5923,11
5956,11
6369,11
5720,11
10482,11
1779,11
5742,11
9738,11
10559,11
757,11
930,11
4044,11
4066,11
4601,11
5925,11
11272,11
23,11
719,11
5432,11
8581,11
3154,11
4550,11
5775,11
3024,11
1531,11
5072,11
247,11
3777,11
343,11
1837,11
2674,11
4011,11
5443,11
994,11
1388,11
1790,11
3052,11
5393,11
8465,11
2951,11
8671,11
13819,11
400,11
1001,11
1317,11
2345,11
8965,11
11396,11
1058,11
8336,11
8995,11
1609,11
2498,11
848,11
1825,11
4761,11
7629,11
8958,11
11416,11
4292,11
7059,11
3807,11
6752,11
10086,11
10620,11
8368,11
13731,11
952,11
3742,11
320,11
2793,11
5410,11
9600,11
11225,11
2992,11
4370,11
5996,11
10701,11
3935,11
7138,11
80,11
1987,11
3016,11
11472,11
5201,11
9083,11
1126,11
3205,11
5710,11
795,11
8295,11
10432,11
1558,11
6159,11
5434,11
8584,11
11126,11
6870,11
1099,11
411,11
2123,11
7163,11
741,11
5368,11
2125,11
3177,11
3322,11
7563,11
9969,11
10023,11
1177,11
3253,11
3713,11
5161,11
3233,11
5093,11
5723,11
3477,11
8268,11
98,11
195,11
1257,11
1524,11
3466,11
5352,11
5779,11
1173,11
1631,11
2216,11
4696,11
7395,11
8149,11
371,11
2450,11
3553,11
4241,11
469,11
11046,11
10616,11
3992,11
4746,11
5046,11
7542,11
8837,11
2660,11
3041,11
109,11
378,11
2233,11
5842,11
6121,11
8277,11
718,11
1554,11
2816,11
5963,11
783,11
7185,11
9000,11
5430,11
10203,11
12204,11
3672,11
4362,11
7712,11
8515,11
1794,11
4268,11
10784,11
1860,11
3223,11
8020,11
11275,11
2221,11
2767,11
6444,11
8736,11
6915,11
546,11
2101,11
2946,11
3928,11
4609,11
4685,11
349,11
8775,11
1753,11
10460,11
242,11
9661,11
12552,11
1095,11
3914,11
7585,11
10455,11
2334,11
7007,11
3942,11
4771,11
5746,11
3737,11
3921,11
4112,11
7111,11
7172,11
9049,11
12144,11
1819,11
1112,11
1652,11
4872,11
6701,11
7809,11
281,11
1428,11
3348,11
6652,11
6800,11
7813,11
3295,11
4988,11
5209,11
3578,11
184,11
901,11
1836,11
557,11
3176,11
4711,11
9068,11
10179,11
10908,11
4659,11
9359,11
681,11
2514,11
10515,11
716,11
864,11
4179,11
9050,11
2676,11
6061,11
8471,11
9321,11
12600,11
5275,11
5721,11
7384,11
9704,11
4331,11
5436,11
10762,11
2425,11
1204,11
2570,11
4171,11
11359,11
5754,11
2973,11
4234,11
7043,11
3688,11
1656,11
4484,11
8754,11
517,11
5431,11
7874,11
