1342,17
1265,17
2231,17
2488,17
7661,17
375,17
368,17
11450,17
4917,17
7118,17
2212,17
210,17
4700,17
6100,17
2789,17
3071,17
1288,17
5959,17
363,17
3453,17
2685,17
1242,17
2537,17
1444,17
6050,17
2560,17
920,17
6027,17
1029,17
1050,17
6084,17
4441,17
1263,17
1828,17
61,17
6059,17
2861,17
3615,17
721,17
7379,17
1451,17
6089,17
4020,17
3292,17
4080,17
1849,17
3356,17
8821,17
3117,17
2262,17
5278,17
1020,17
2143,17
9101,17
6064,17
264,17
2728,17
7837,17
2482,17
4969,17
1333,17
9252,17
3297,17
5101,17
8704,17
2408,17
968,17
4502,17
3303,17
6987,17
4675,17
2747,17
8684,17
3735,17
9683,17
3409,17
8017,17
1678,17
4056,17
199,17
2065,17
5081,17
7243,17
2124,17
4854,17
3483,17
4955,17
2869,17
5073,17
4744,17
4430,17
5544,17
7770,17
407,17
1413,17
