641,628,6
681,650,6
755,762,6
1396,1381,6
1377,1315,6
1310,1322,6
2130,2181,6
2236,2293,6
2241,2225,6
2430,2410,6
610,299,6
3402,3414,6
3567,3569,6
3517,3525,6
3963,3991,6
4139,4121,6
4212,4295,6
2964,1378,6
4453,4496,6
4646,4647,6
446,4674,6
1314,4353,6
4353,1314,6
4813,4880,6
5026,5076,6
5177,5164,6
5435,5432,6
5792,5708,6
5727,5708,6
5927,5912,6
6077,4969,6
5443,6047,6
5426,6088,6
2544,3991,6
6824,6884,6
1608,5934,6
1774,7543,6
1208,5989,6
5964,477,6
1182,4072,6
53,5310,6
6876,6020,6
2143,2401,6
6855,6017,6
8956,8979,6
8956,8945,6
2906,7872,6
2926,8190,6
9418,9498,6
9505,9516,6
8754,481,6
2345,2090,6
9755,4031,6
5522,2336,6
382,4202,6
4451,2336,6
1849,5503,6
10352,10371,6
9264,5799,6
5571,7532,6
9271,258,6
2231,8262,6
10833,10806,6
6089,10371,6
9683,6827,6
3589,10806,6
7801,8040,6
11880,11817,6
11808,5395,6
10022,6208,6
9127,10089,6
9127,1860,6
1860,10015,6
1860,8684,6
1747,9127,6
10767,1966,6
1966,10203,6
11833,1263,6
1911,9544,6
10460,9127,6
11784,23,6
2378,10989,6
4957,2548,6
13644,13669,6
12906,1181,6
1033,3615,6
4711,10908,6
1539,10229,6
12841,13731,6
13272,10605,6
5101,1591,6
792,755,6
792,706,6
709,733,6
761,740,6
1053,752,6
1992,1986,6
2173,2124,6
2734,2759,6
271,3149,6
293,684,6
3479,3446,6
2655,1542,6
2668,3988,6
905,1351,6
4388,4012,6
4399,4059,6
1532,247,6
4686,4661,6
2780,1608,6
928,1482,6
5092,5002,6
4070,3361,6
727,3415,6
5143,3415,6
5435,5414,6
5416,5443,6
5404,5401,6
5464,1337,6
1766,4344,6
6047,4316,6
5494,6049,6
4942,6049,6
4942,5494,6
2717,1884,6
1342,7539,6
438,184,6
7868,7832,6
2174,3693,6
2939,5766,6
8326,8384,6
8526,8552,6
210,2532,6
4716,7616,6
8158,5482,6
8019,1169,6
1493,8471,6
4795,1701,6
6180,8257,6
9026,5544,6
2208,8907,6
5027,348,6
7209,6622,6
3002,8260,6
61,2012,6
10244,10205,6
1822,1715,6
10478,10411,6
3223,9271,6
9057,6447,6
694,8045,6
9097,11073,6
1678,8165,6
11808,11868,6
4689,5209,6
2117,4217,6
7068,11450,6
5653,1617,6
6317,7950,6
8006,3112,6
10541,1505,6
10576,3021,6
9282,10576,6
3223,3367,6
2054,6471,6
1860,9359,6
6084,5002,6
10203,11883,6
10778,11876,6
8353,10719,6
10701,11296,6
7060,9994,6
7555,7721,6
2964,5101,6
6365,12910,6
12587,6731,6
11450,628,6
12600,13781,6
13571,13249,6
8446,13564,6
706,762,6
768,740,6
899,805,6
791,771,6
1023,1026,6
1313,1358,6
1363,1327,6
1243,331,6
1538,1572,6
2110,2173,6
2212,2284,6
2427,2405,6
3309,3301,6
3123,275,6
3476,752,6
247,2175,6
614,2117,6
2769,2972,6
1337,2783,6
497,4451,6
2295,3679,6
5490,5443,6
5458,5448,6
3311,852,6
5486,975,6
5468,2939,6
811,3644,6
5310,5048,6
5978,5982,6
7306,7384,6
5966,5798,6
3961,2713,6
3576,6853,6
5819,8461,6
6879,3930,6
5789,8353,6
7872,3093,6
7685,5411,6
8945,8979,6
901,8209,6
625,5789,6
2906,8353,6
7820,8190,6
9362,9363,6
9576,9512,6
9677,9649,6
9091,368,6
1762,3851,6
497,8262,6
2012,497,6
2841,3064,6
3187,8729,6
8262,174,6
10220,10265,6
9699,1715,6
4202,4034,6
2960,6447,6
3021,8257,6
9049,3924,6
7747,1769,6
11272,11276,6
9300,10181,6
167,9376,6
1064,1753,6
10017,7677,6
7716,4439,6
8006,7162,6
1142,3315,6
9063,9441,6
7853,3041,6
6394,12173,6
4329,10446,6
1482,8529,6
1637,8326,6
13119,13178,6
9478,6104,6
13249,9540,6
9994,356,6
568,592,6
721,749,6
760,766,6
774,795,6
755,709,6
371,400,6
1056,1007,6
746,374,6
2183,2199,6
2258,2274,6
2299,2240,6
2246,2299,6
2437,2441,6
2410,2447,6
2469,2460,6
147,2323,6
2780,2750,6
650,205,6
3148,2111,6
3672,3612,6
4073,4038,6
247,2197,6
331,440,6
4042,4353,6
247,2527,6
407,1314,6
1666,928,6
5092,5066,6
5333,3858,6
2993,184,6
5484,5443,6
5429,5471,6
5420,5410,6
5440,5468,6
5695,5662,6
4388,5490,6
5746,5779,6
5792,5793,6
6015,6089,6
2773,6016,6
4674,6069,6
5440,3544,6
6869,6889,6
6870,6854,6
7363,7342,6
7616,7603,6
5841,2272,6
5771,950,6
7268,3867,6
8299,8290,6
8353,7770,6
8411,8461,6
8548,8517,6
3873,1005,6
2401,2143,6
6294,5668,6
2776,3330,6
8945,8920,6
5789,95,6
2776,3278,6
3503,95,6
3590,5584,6
8042,79,6
5490,6418,6
2123,7551,6
9757,9777,6
9223,8887,6
9517,3445,6
5330,9645,6
2625,7605,6
8048,7505,6
10795,10701,6
10791,10744,6
10766,10780,6
